MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.5284,31.0,2.740088105726872,1.0088105726872247,597.0,2.629955947136564,34.1,-118.32,2.0
1.8277,30.0,2.623205741626794,1.1543062200956935,2197.0,2.6279904306220097,34.1,-118.32,1.375
2.2311,52.0,2.879120879120879,0.989010989010989,756.0,2.769230769230769,34.1,-118.32,2.063
1.7083,29.0,2.898637137989778,1.1643952299829643,3432.0,2.923339011925042,34.1,-118.3,1.6669999999999998
1.8156,40.0,2.500408830744072,0.9934587080948488,3953.0,3.23221586263287,34.09,-118.3,2.188
1.2412,36.0,2.186111111111111,1.1666666666666667,1506.0,4.183333333333334,34.09,-118.31,2.167
1.7641,38.0,2.423212192262602,1.071512309495897,2717.0,3.1852286049237986,34.1,-118.3,2.5
1.9297,36.0,2.7222884386174018,1.0715137067938019,1964.0,2.34088200238379,34.1,-118.3,2.033
1.7514,34.0,2.6601371204701274,1.0910871694417241,2991.0,2.9294809010773752,34.09,-118.29,1.875
2.2612,36.0,2.5156418554476807,1.0711974110032365,3155.0,3.4034519956850056,34.09,-118.3,2.3040000000000003
2.7054,39.0,2.3029197080291968,1.0875912408759123,744.0,2.7153284671532845,34.1,-118.29,1.625
2.3317,29.0,3.0311231393775375,1.0717185385656292,2254.0,3.050067658998646,34.09,-118.29,1.725
3.0357,38.0,4.072164948453608,1.4175257731958764,664.0,3.4226804123711334,34.09,-118.28,1.75
1.9835,43.0,2.5781758957654723,1.0716612377850163,1941.0,3.1612377850162865,34.09,-118.29,2.25
1.9766,28.0,2.6164154103852595,1.085427135678392,1974.0,3.3065326633165832,34.09,-118.29,1.125
2.0467,35.0,2.4100877192982457,1.0942982456140349,3441.0,3.7730263157894735,34.09,-118.29,1.5830000000000002
2.0132,35.0,2.6031746031746037,1.1071428571428572,3548.0,3.5198412698412698,34.09,-118.29,1.984
1.8056,39.0,2.2251655629139067,1.145695364238411,586.0,3.8807947019867552,34.09,-118.29,2.625
1.9063,52.0,3.6033994334277617,0.9121813031161472,984.0,2.7875354107648724,34.09,-118.29,2.616
2.1927,29.0,2.9446460980036298,1.0798548094373863,3906.0,3.544464609800363,34.09,-118.3,2.533
1.4497,25.0,2.7204176334106727,0.988399071925754,2860.0,3.3178654292343386,34.09,-118.3,2.056
2.0307,32.0,3.4677165354330715,1.0614173228346455,2178.0,3.42992125984252,34.09,-118.3,2.267
2.1524,36.0,3.653120464441219,1.2220609579100146,2446.0,3.550072568940493,34.09,-118.31,1.875
2.0,30.0,2.7738825591586327,1.1069237510955303,3678.0,3.2234881682734438,34.09,-118.31,2.406
1.5195,42.0,2.3997539975399755,1.0405904059040592,2500.0,3.0750307503075027,34.09,-118.31,2.182
1.676,44.0,3.672176308539945,1.143250688705234,2297.0,3.1639118457300275,34.09,-118.32,2.088
2.0044,30.0,2.2844932844932844,0.9352869352869352,2595.0,3.1684981684981683,34.09,-118.32,2.125
1.879,28.0,2.8479685452162515,1.073394495412844,2548.0,3.339449541284404,34.09,-118.32,2.188
3.6953,36.0,4.739130434782608,1.3478260869565215,416.0,3.0144927536231885,34.09,-118.33,2.0
1.4375,36.0,4.4173228346456686,1.4173228346456692,340.0,2.677165354330709,34.09,-118.33,1.65
1.9911,40.0,3.697416974169742,1.2675276752767528,1514.0,2.793357933579336,34.09,-118.33,2.2
2.3568,5.0,3.4791122715404703,1.2454308093994777,1733.0,2.2624020887728458,34.09,-118.34,2.0469999999999997
2.2,14.0,3.605231866825208,1.1878715814506542,1691.0,2.010701545778834,34.09,-118.34,2.1
3.1078,50.0,4.110582639714625,1.0154577883472058,1584.0,1.8834720570749108,34.08,-118.34,3.467
3.2946,52.0,3.714592274678112,1.0772532188841202,849.0,1.8218884120171677,34.09,-118.34,3.216
10.3661,52.0,8.033707865168541,1.0449438202247192,547.0,3.0730337078651684,34.08,-118.34,5.00001
2.8021,47.0,3.7656903765690375,1.1422594142259417,921.0,1.926778242677824,34.09,-118.35,2.806
3.8472,52.0,4.916666666666667,0.9803921568627452,514.0,2.519607843137255,34.08,-118.35,3.957
3.8141,52.0,5.568,1.0346666666666666,908.0,2.421333333333333,34.08,-118.35,3.42
2.5982,42.0,3.652892561983471,1.062809917355372,1228.0,2.0297520661157025,34.09,-118.35,3.158
4.5833,52.0,4.816901408450704,0.9859154929577464,727.0,2.047887323943662,34.08,-118.35,3.339
3.2824,52.0,4.356984478935699,1.06430155210643,794.0,1.7605321507760532,34.08,-118.36,3.048
3.125,52.0,4.6374501992031885,1.0239043824701195,575.0,2.2908366533864544,34.08,-118.32,3.804
3.5083,52.0,4.047835990888383,1.0341685649202734,671.0,1.5284738041002277,34.08,-118.33,5.00001
3.2426,50.0,3.8567741935483872,1.073548387096774,1345.0,1.7354838709677418,34.08,-118.33,4.428999999999999
2.2422,30.0,3.286052009456265,1.0803782505910164,1460.0,3.451536643026005,34.08,-118.31,2.545
1.7542,31.0,3.1597222222222223,1.1430555555555555,2189.0,3.0402777777777783,34.08,-118.31,2.875
2.4196,46.0,3.881904761904762,1.0171428571428571,1250.0,2.380952380952381,34.08,-118.32,3.5810000000000004
2.7543,23.0,3.2066666666666666,1.1577777777777778,1264.0,2.8088888888888888,34.08,-118.31,2.2
3.37,52.0,3.828282828282828,1.0235690235690236,754.0,2.538720538720539,34.08,-118.32,3.303
4.1429,52.0,5.460829493087559,1.0898617511520738,1053.0,2.4262672811059907,34.08,-118.32,3.803
1.8771,34.0,2.5783505154639177,1.079381443298969,3326.0,3.428865979381443,34.08,-118.3,2.475
2.1766,36.0,2.835555555555556,1.1177777777777778,1502.0,3.3377777777777777,34.08,-118.3,2.056
2.8971,27.0,2.922779922779923,0.9845559845559846,1603.0,3.0945945945945947,34.08,-118.31,2.511
2.7038,26.0,3.2374245472837018,1.0744466800804828,1868.0,3.7585513078470822,34.08,-118.31,2.271
1.525,34.0,2.8176470588235296,1.0705882352941176,557.0,3.276470588235294,34.08,-118.29,2.1
1.8495,23.0,2.1724941724941726,1.092074592074592,2795.0,3.2575757575757582,34.08,-118.29,2.125
1.5685,34.0,2.7942754919499104,1.1645796064400715,1774.0,3.1735241502683365,34.08,-118.3,2.25
2.3846,32.0,2.801556420233463,1.034046692607004,3646.0,3.546692607003891,34.08,-118.3,2.583
2.4,25.0,3.2228047182175623,1.0786369593709044,2635.0,3.4534731323722148,34.08,-118.29,1.739
1.9286,38.0,2.7142857142857144,0.9285714285714286,445.0,3.1785714285714284,34.08,-118.29,1.375
11.615,34.0,7.214833759590792,1.0204603580562661,843.0,2.156010230179028,34.12,-118.37,5.00001
8.5136,26.0,6.174050632911393,0.9651898734177216,1468.0,2.3227848101265822,34.12,-118.36,5.00001
4.1717,33.0,4.985333333333333,1.1186666666666667,2701.0,1.8006666666666666,34.11,-118.35,5.00001
6.5195,35.0,6.364516129032258,1.1209677419354838,1361.0,2.195161290322581,34.11,-118.36,5.00001
7.1134,38.0,5.487341772151898,1.1033755274261603,870.0,1.835443037974684,34.11,-118.38,4.167
8.5842,42.0,5.765935214211076,1.0229885057471264,1863.0,1.9467084639498435,34.11,-118.37,5.00001
2.5588,36.0,3.977181208053692,1.1248322147651006,1129.0,1.5154362416107383,34.1,-118.36,5.00001
15.0001,37.0,8.659574468085106,1.425531914893617,100.0,2.127659574468085,34.1,-118.37,5.00001
9.3092,39.0,7.234285714285713,1.1161904761904762,975.0,1.8571428571428568,34.1,-118.38,5.00001
8.943999999999999,30.0,7.170454545454546,1.0875,1776.0,2.018181818181818,34.1,-118.39,5.00001
4.3214,41.0,5.84,1.008,230.0,1.84,34.09,-118.39,5.00001
2.9643,38.0,3.7400346620450606,1.0086655112651646,1061.0,1.8388214904679376,34.09,-118.36,3.553
1.9937,40.0,4.076015727391874,1.001310615989515,1557.0,2.040629095674967,34.08,-118.36,3.6710000000000003
3.9783,52.0,4.5323076923076915,1.0692307692307692,1258.0,1.9353846153846157,34.08,-118.37,3.741
3.2149,22.0,3.686274509803922,1.1495098039215683,1224.0,1.5,34.08,-118.37,3.0
2.8942,31.0,3.9143686502177073,1.0246734397677797,1059.0,1.537010159651669,34.09,-118.37,5.00001
3.3864,45.0,4.824175824175824,1.0615384615384615,1265.0,2.7802197802197797,34.08,-118.36,3.9789999999999996
5.7524,52.0,5.7944664031620565,1.0039525691699605,600.0,2.3715415019762847,34.08,-118.37,3.9360000000000004
6.0338,52.0,5.793427230046947,1.0469483568075115,543.0,2.5492957746478875,34.08,-118.37,4.237
3.6579,48.0,4.557726465364121,1.014209591474245,1421.0,2.5239786856127893,34.1,-118.26,3.1860000000000004
4.0721,52.0,6.2980769230769225,1.2644230769230769,689.0,3.3125,34.1,-118.26,3.5
6.4459,51.0,6.174509803921568,1.0176470588235291,1082.0,2.1215686274509804,34.1,-118.27,4.216
5.7778,41.0,5.274398868458275,1.0466760961810466,1364.0,1.9292786421499293,34.1,-118.27,4.127
2.978,41.0,4.01747572815534,1.0970873786407769,1859.0,1.8048543689320389,34.11,-118.27,3.068
4.2019,46.0,5.427230046948357,0.9530516431924884,514.0,2.4131455399061035,34.11,-118.28,3.5210000000000004
5.4122,52.0,6.132530120481928,1.0481927710843373,775.0,2.3343373493975905,34.11,-118.28,3.975
4.5781,52.0,4.646907216494847,1.1262886597938144,787.0,2.028350515463917,34.11,-118.28,3.605
4.0602,44.0,4.811287477954145,1.031746031746032,1227.0,2.164021164021164,34.1,-118.28,3.24
4.7132,50.0,5.055023923444977,0.9521531100478468,793.0,1.8971291866028708,34.1,-118.27,3.0460000000000003
3.0958,49.0,4.034246575342467,1.0662100456621004,1066.0,2.4337899543379,34.1,-118.28,2.109
2.3421,48.0,3.4255319148936163,1.0468085106382978,633.0,2.693617021276596,34.1,-118.28,2.0
2.7875,49.0,3.5716080402010046,1.105527638190955,2004.0,2.5175879396984926,34.1,-118.28,2.173
4.1667,48.0,5.339160839160839,1.0314685314685317,589.0,2.05944055944056,34.09,-118.27,3.448
3.9674,52.0,4.542253521126762,1.0746478873239436,1559.0,2.195774647887324,34.09,-118.27,2.688
2.3333,52.0,3.8073701842546064,1.1105527638190955,1480.0,2.479061976549413,34.09,-118.28,1.965
3.7847,52.0,4.739307535641548,1.130346232179226,1048.0,2.134419551934827,34.09,-118.27,2.523
3.6434,51.0,4.6006006006005995,1.0990990990990992,669.0,2.009009009009009,34.09,-118.26,2.7880000000000003
3.8448,36.0,4.445431472081219,1.0571065989847717,2652.0,3.3654822335025383,34.09,-118.26,2.414
4.625,52.0,5.3681592039801,1.1044776119402986,439.0,2.18407960199005,34.09,-118.27,2.3080000000000003
2.9709,44.0,4.234610917537747,1.059233449477352,1783.0,2.0708478513356563,34.09,-118.27,2.25
2.3816,52.0,3.784615384615385,1.0615384615384615,994.0,3.8230769230769233,34.08,-118.26,1.6669999999999998
2.4375,41.0,3.8457300275482096,0.9917355371900828,1069.0,2.944903581267217,34.08,-118.26,2.033
3.5039,46.0,3.75,0.992063492063492,910.0,3.611111111111111,34.08,-118.26,1.875
2.3913,35.0,3.875,1.233108108108108,1016.0,3.4324324324324325,34.08,-118.27,1.9880000000000002
2.0214,36.0,3.0143790849673198,1.0627450980392157,2823.0,3.6901960784313728,34.07,-118.26,1.705
2.625,28.0,2.866336633663366,0.9108910891089108,673.0,3.3316831683168315,34.07,-118.26,1.875
1.7016,27.0,2.8199052132701423,1.2274881516587677,1795.0,4.253554502369668,34.07,-118.27,1.6
2.5521,38.0,2.859848484848485,1.0113636363636365,2899.0,3.660353535353536,34.08,-118.27,1.575
2.7179,46.0,3.694103194103194,1.049140049140049,2587.0,3.178132678132678,34.08,-118.27,1.8430000000000002
2.9423,42.0,2.6801075268817205,1.0053763440860215,982.0,2.639784946236559,34.08,-118.28,2.0
2.6178,52.0,3.304289544235925,1.0361930294906163,2328.0,3.1206434316353886,34.08,-118.28,2.031
3.2386,43.0,3.942622950819672,1.036885245901639,658.0,2.69672131147541,34.08,-118.27,1.85
1.87,38.0,2.8222222222222224,1.2355555555555555,1692.0,3.76,34.07,-118.27,1.7080000000000002
3.1607,42.0,3.6772727272727272,1.1863636363636365,1454.0,3.3045454545454547,34.08,-118.28,1.82
2.4429,52.0,3.607883817427386,0.9626556016597512,938.0,1.946058091286307,34.09,-118.28,2.2880000000000003
2.875,39.0,3.8655256723716382,1.0953545232273838,1934.0,2.3643031784841075,34.08,-118.28,2.135
2.7366,40.0,3.1960784313725488,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,1.6909999999999998
2.4677,49.0,3.7938553022794848,1.1863230921704655,2862.0,2.8364717542120914,34.09,-118.28,2.1919999999999997
1.9722,35.0,3.0,0.9887640449438202,1586.0,3.5640449438202246,34.07,-118.23,1.5630000000000002
3.1944,40.0,4.43859649122807,1.043859649122807,397.0,3.482456140350877,34.07,-118.23,1.4380000000000002
4.9844,52.0,4.541666666666667,0.8333333333333334,86.0,3.583333333333333,34.08,-118.24,1.875
4.025,52.0,5.708333333333332,1.0833333333333333,65.0,2.708333333333333,34.08,-118.24,1.375
2.6442,47.0,3.6709401709401703,1.0213675213675213,913.0,3.9017094017094016,34.09,-118.23,1.361
2.6923,49.0,3.8093023255813954,1.0604651162790697,1500.0,3.4883720930232562,34.09,-118.23,1.5
2.6051,45.0,3.9614512471655328,1.0975056689342404,1680.0,3.809523809523809,34.09,-118.23,1.555
3.5603,52.0,4.904306220095694,1.0263157894736843,957.0,2.2894736842105257,34.09,-118.25,2.1
3.75,52.0,6.117647058823528,1.1764705882352942,32.0,1.8823529411764703,34.09,-118.25,2.417
2.1108,44.0,3.810160427807487,1.1711229946524064,1121.0,2.9973262032085564,34.08,-118.25,2.0
2.6136,47.0,3.2220543806646527,1.040785498489426,2104.0,3.1782477341389734,34.08,-118.25,1.692
2.6336,43.0,3.104404567699837,1.0358890701468189,1919.0,3.1305057096247966,34.09,-118.25,1.743
2.935,52.0,4.474820143884892,1.1270983213429258,1211.0,2.9040767386091133,34.09,-118.25,1.8940000000000001
1.7945,50.0,2.6533333333333333,0.9777777777777776,2183.0,3.234074074074073,34.08,-118.26,1.6669999999999998
2.5428,45.0,3.903052064631957,1.125673249551167,1992.0,3.5763016157989234,34.08,-118.26,1.6780000000000002
3.1864,52.0,4.607038123167156,1.1217008797653958,1728.0,2.533724340175953,34.09,-118.25,1.8980000000000001
1.9209,45.0,2.8093434343434343,1.0441919191919191,2699.0,3.4078282828282833,34.08,-118.26,1.7919999999999998
2.4038,46.0,3.6126543209876543,1.0848765432098766,2371.0,3.658950617283951,34.07,-118.26,1.817
2.7625,52.0,4.3915343915343925,1.058201058201058,701.0,3.7089947089947093,34.07,-118.26,2.3209999999999997
1.9028,47.0,3.784926470588236,1.1360294117647058,2033.0,3.7371323529411766,34.07,-118.25,2.1790000000000003
2.0,43.0,2.496732026143791,1.0522875816993464,1275.0,4.166666666666667,34.07,-118.25,1.75
1.5491,20.0,1.64,0.68,87.0,3.48,34.06,-118.25,2.25
1.6136,27.0,2.7195121951219514,0.975609756097561,249.0,3.0365853658536586,34.07,-118.24,1.375
2.2545,18.0,3.3413685847589423,1.1041990668740282,4332.0,3.3685847589424567,34.07,-118.25,1.925
2.3942,16.0,3.2981651376146788,1.0321100917431192,801.0,3.6743119266055047,34.07,-118.25,1.3330000000000002
1.875,40.0,4.1102661596958185,1.0722433460076046,970.0,3.688212927756654,34.09,-118.22,1.5
1.8173,31.0,3.0076335877862594,0.8931297709923665,573.0,4.3740458015267185,34.08,-118.22,1.5419999999999998
1.9704,34.0,3.3976143141153083,1.117296222664016,2105.0,4.184890656063618,34.08,-118.22,1.521
2.3409,38.0,4.7186311787072235,1.1330798479087452,1055.0,4.011406844106464,34.08,-118.19,1.155
2.4375,49.0,4.024390243902439,0.9420731707317072,1405.0,4.283536585365853,34.08,-118.2,1.14
1.9937,21.0,3.6866485013623977,1.0354223433242506,1688.0,4.599455040871934,34.07,-118.2,1.396
2.2708,34.0,3.53,1.102,2203.0,4.406000000000001,34.07,-118.2,1.5959999999999999
2.2907,39.0,3.2976588628762538,1.2073578595317729,1347.0,4.505016722408027,34.08,-118.21,1.339
1.9495,26.0,3.2094763092269325,1.0062344139650872,3163.0,3.943890274314215,34.08,-118.21,1.732
2.5343,39.0,4.216931216931217,1.1375661375661377,1668.0,4.412698412698413,34.09,-118.2,1.382
2.2222,41.0,4.261792452830188,1.0117924528301887,1699.0,4.007075471698113,34.08,-118.2,1.26
4.239,39.0,5.096774193548387,1.0496277915632757,1205.0,2.9900744416873457,34.1,-118.19,2.13
2.6806,52.0,4.806282722513089,1.057591623036649,3062.0,4.007853403141361,34.08,-118.21,1.53
1.6118,39.0,3.730434782608696,1.0231884057971017,1171.0,3.3942028985507244,34.09,-118.21,1.385
2.4632,39.0,3.992327365728901,1.138107416879795,1780.0,4.552429667519181,34.09,-118.21,1.442
1.9881,37.0,3.6007905138339917,0.984189723320158,1961.0,3.875494071146245,34.09,-118.21,1.5919999999999999
2.0133,35.0,3.0200803212851404,0.9578313253012049,2059.0,4.134538152610442,34.07,-118.22,1.4580000000000002
1.7463,36.0,3.424489795918368,1.020408163265306,1079.0,4.404081632653062,34.07,-118.22,1.5830000000000002
2.1333,31.0,3.93065693430657,1.094890510948905,1198.0,4.372262773722627,34.07,-118.21,1.6019999999999999
2.4135,52.0,4.031890660592255,0.9908883826879272,1848.0,4.209567198177677,34.07,-118.21,1.672
1.7292,47.0,3.628032345013477,1.0323450134770888,1452.0,3.913746630727762,34.07,-118.21,1.9169999999999998
2.3859,31.0,3.735218508997429,1.038560411311054,1486.0,3.820051413881748,34.07,-118.21,1.531
1.9375,42.0,2.7925696594427243,0.9845201238390092,1312.0,4.061919504643963,34.07,-118.21,1.6880000000000002
1.8781,29.0,3.751269035532995,1.0482233502538072,1580.0,4.0101522842639605,34.06,-118.21,1.475
2.1696,36.0,4.1675,1.15,2881.0,3.60125,34.09,-118.16,1.7080000000000002
3.1146,48.0,4.183028286189684,0.9900166389351082,2484.0,4.1331114808652245,34.1,-118.17,1.425
1.3125,37.0,3.25,0.9673913043478259,318.0,3.4565217391304346,34.1,-118.17,1.4580000000000002
3.3977,45.0,4.672535211267607,0.9542253521126759,1069.0,3.7640845070422535,34.09,-118.17,1.538
2.6226,40.0,4.071216617210681,1.0504451038575668,2747.0,4.075667655786351,34.09,-118.18,1.4880000000000002
3.3785,44.0,4.395833333333333,1.109375,1605.0,4.1796875,34.09,-118.18,1.849
1.9706,41.0,3.8919925512104285,0.9869646182495344,2043.0,3.8044692737430172,34.09,-118.19,1.442
4.875,10.0,5.1680216802168015,1.0785907859078592,921.0,2.4959349593495936,34.1,-118.18,2.004
4.975,10.0,4.70873786407767,1.0800970873786409,763.0,1.8519417475728157,34.1,-118.18,1.6669999999999998
4.7853,7.0,4.383015597920277,1.194107452339688,1215.0,2.1057192374350087,34.1,-118.18,1.531
4.9231,8.0,4.748936170212766,1.1361702127659574,435.0,1.8510638297872342,34.1,-118.18,2.309
2.9167,35.0,4.054644808743169,1.0965391621129326,2230.0,4.061930783242259,34.08,-118.18,1.2930000000000001
1.9038,35.0,4.155080213903744,1.018716577540107,1487.0,3.9759358288770055,34.08,-118.19,1.395
3.0241,38.0,4.56153846153846,1.023076923076923,2128.0,3.2738461538461534,34.07,-118.19,1.663
3.375,42.0,4.468390804597702,0.9683908045977012,1152.0,3.310344827586207,34.07,-118.19,1.696
2.5132,44.0,4.94017094017094,1.037037037037037,1133.0,3.227920227920228,34.06,-118.19,1.631
2.375,33.0,4.378612716763007,1.199421965317919,1345.0,3.88728323699422,34.09,-118.16,1.75
3.1442,50.0,4.708708708708708,0.9069069069069068,1093.0,3.2822822822822824,34.09,-118.16,1.621
2.5523,36.0,3.930769230769231,1.0217948717948715,3097.0,3.9705128205128206,34.09,-118.17,1.565
2.2348,33.0,3.6658259773013873,1.005044136191677,3212.0,4.050441361916771,34.09,-118.17,1.466
2.9939,31.0,4.560553633217993,1.0761245674740485,1164.0,4.027681660899654,34.08,-118.18,1.355
2.3281,33.0,3.6312997347480103,1.0822281167108754,1475.0,3.9124668435013263,34.08,-118.18,1.5190000000000001
3.2031,43.0,4.326704545454546,1.0738636363636365,1338.0,3.801136363636364,34.08,-118.16,1.446
3.2279,39.0,4.3966480446927365,1.011173184357542,731.0,4.083798882681564,34.08,-118.17,1.585
3.375,33.0,3.732456140350877,1.013157894736842,936.0,4.105263157894736,34.08,-118.17,1.475
2.6842,28.0,4.21256038647343,1.0144927536231885,2218.0,3.5716586151368768,34.07,-118.18,1.56
3.4952,19.0,4.603854389721628,1.164882226980728,1510.0,3.2334047109207713,34.07,-118.17,1.5
3.5769,41.0,4.94,1.1,925.0,18.5,34.07,-118.16,1.357
3.875,37.0,4.79253112033195,0.933609958506224,814.0,3.3775933609958506,34.07,-118.17,1.485
2.6083,27.0,3.5095320623916813,0.9792027729636048,2189.0,3.7937608318890814,34.06,-118.18,1.486
1.9762,32.0,3.4049079754601226,0.9754601226993864,748.0,4.588957055214723,34.06,-118.19,1.375
1.1868,47.0,3.9124579124579126,1.1077441077441077,3020.0,5.084175084175084,34.06,-118.19,0.938
2.2961,46.0,3.4318181818181817,0.9015151515151516,533.0,4.037878787878788,34.06,-118.2,1.125
2.1136,40.0,3.5044510385756675,0.9940652818991098,1441.0,4.275964391691395,34.06,-118.2,1.1179999999999999
2.4886,8.0,4.379310344827586,1.1724137931034482,728.0,4.183908045977011,34.05,-118.2,1.375
1.6667,46.0,3.445901639344262,0.9901639344262296,1435.0,4.7049180327868845,34.05,-118.19,1.3359999999999999
2.0885,36.0,3.964391691394659,1.0014836795252229,2883.0,4.277448071216616,34.05,-118.2,1.4280000000000002
3.2125,37.0,5.453125,1.234375,276.0,4.3125,34.05,-118.19,1.25
2.1029,46.0,3.732558139534884,1.1744186046511629,401.0,4.662790697674419,34.06,-118.2,1.094
2.3611,30.0,3.4295302013422817,1.0268456375838926,1152.0,7.731543624161074,34.06,-118.21,1.568
10.2264,52.0,4.8,0.6,41.0,4.1,34.06,-118.22,1.125
1.0714,36.0,2.7995495495495497,1.0585585585585586,1668.0,3.756756756756757,34.05,-118.22,1.375
2.095,52.0,3.8211382113821135,0.934959349593496,434.0,3.5284552845528454,34.06,-118.21,1.091
