,Customer,State,CustomerLifetimeValue,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,ClaimAmount,VehicleClass,VehicleSize
1409,PO90615,Arizona,2491.257604,Yes,Basic,High School or Below,2/12/11,Medical Leave,F,25965,Suburban,Divorced,65,23,27,0,1,Personal Auto,Personal L2,Offer1,Agent,329.206567,Four-Door Car,Medsize
1410,GY74661,Oregon,4039.3150020000003,No,Basic,College,1/13/11,Employed,F,34911,Rural,Divorced,105,6,31,1,1,Personal Auto,Personal L3,Offer4,Agent,126.779673,SUV,Large
1411,MX50302,Oregon,2619.337376,Yes,Basic,Bachelor,2/5/11,Employed,M,78618,Urban,Divorced,66,7,56,0,1,Special Auto,Special L3,Offer1,Agent,225.578841,Two-Door Car,Medsize
1412,TC84427,Oregon,5049.689638,No,Basic,High School or Below,1/1/11,Employed,F,61080,Urban,Single,66,7,41,2,9,Personal Auto,Personal L3,Offer1,Call Center,294.284951,Four-Door Car,Medsize
1413,IQ82914,Oregon,4983.4571320000005,No,Basic,Master,1/10/11,Employed,F,60415,Rural,Divorced,62,10,31,0,5,Personal Auto,Personal L3,Offer2,Branch,72.665253,Two-Door Car,Small
1414,TY74870,California,2530.639412,No,Basic,Master,2/15/11,Medical Leave,F,25143,Rural,Divorced,66,34,38,0,1,Corporate Auto,Corporate L2,Offer1,Branch,8.737111,Four-Door Car,Medsize
1415,II83628,California,7396.719746,No,Basic,College,1/30/11,Employed,M,41045,Suburban,Single,64,9,28,1,2,Personal Auto,Personal L3,Offer2,Branch,394.582401,Four-Door Car,Medsize
1416,ZR77995,California,3832.898507,No,Extended,College,2/20/11,Employed,M,97729,Rural,Married,95,18,21,0,1,Personal Auto,Personal L3,Offer2,Web,97.176153,Four-Door Car,Medsize
1417,QT89604,Arizona,4961.405917,No,Basic,High School or Below,1/22/11,Employed,F,55702,Rural,Married,61,13,55,0,6,Personal Auto,Personal L3,Offer1,Agent,151.13336,Four-Door Car,Medsize
1418,AB21519,California,3861.4862689999995,Yes,Extended,College,1/6/11,Employed,F,93272,Urban,Married,95,3,54,0,1,Personal Auto,Personal L3,Offer2,Branch,281.110788,Four-Door Car,Medsize
1419,MP47256,California,22658.536519999998,Yes,Basic,Bachelor,1/25/11,Retired,M,23665,Suburban,Married,67,19,50,0,2,Personal Auto,Personal L3,Offer1,Branch,404.817249,Four-Door Car,Medsize
1420,MA47641,Oregon,10408.96865,Yes,Basic,High School or Below,2/18/11,Retired,M,20228,Suburban,Divorced,101,3,43,1,2,Personal Auto,Personal L3,Offer1,Branch,523.815839,SUV,Medsize
1421,GQ20713,Nevada,4834.710493,Yes,Basic,College,1/31/11,Employed,F,38713,Suburban,Divorced,66,31,69,4,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize
1422,WW87934,Arizona,8257.666512,Yes,Basic,Bachelor,1/12/11,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L3,Offer2,Call Center,424.330166,Four-Door Car,Medsize
1423,HF75276,Nevada,3052.629532,No,Extended,High School or Below,1/12/11,Unemployed,F,0,Suburban,Divorced,93,15,31,3,1,Personal Auto,Personal L3,Offer1,Branch,446.4,Four-Door Car,Large
1424,ET64028,California,4012.319346,No,Extended,High School or Below,1/18/11,Employed,F,47221,Suburban,Married,99,8,79,0,1,Personal Auto,Personal L2,Offer1,Agent,475.2,Two-Door Car,Large
1425,QA41472,Oregon,13355.48637,No,Basic,Bachelor,1/14/11,Employed,M,34495,Urban,Married,113,27,29,0,2,Personal Auto,Personal L3,Offer3,Branch,389.673944,SUV,Medsize
1426,OZ92426,Oregon,2364.43161,No,Basic,College,1/18/11,Employed,M,46264,Urban,Single,62,17,75,0,1,Corporate Auto,Corporate L1,Offer4,Branch,199.37361,Four-Door Car,Medsize
1427,UM69933,Nevada,2489.337928,No,Basic,College,2/15/11,Employed,M,46051,Suburban,Married,63,16,34,0,1,Personal Auto,Personal L1,Offer3,Branch,302.4,Two-Door Car,Large
1428,RQ11502,Nevada,4755.720009000001,No,Extended,Bachelor,2/11/11,Retired,F,23975,Suburban,Married,128,8,39,0,1,Corporate Auto,Corporate L3,Offer1,Agent,614.4,SUV,Small
1429,TX98128,California,13864.38495,No,Basic,College,2/18/11,Unemployed,F,0,Suburban,Single,74,4,12,4,2,Personal Auto,Personal L1,Offer1,Agent,580.8867849999999,Four-Door Car,Large
1430,XY52165,Arizona,3020.424822,No,Basic,College,2/13/11,Employed,F,78561,Suburban,Married,74,7,50,0,1,Personal Auto,Personal L1,Offer1,Branch,355.2,Two-Door Car,Medsize
1431,GB39003,California,6285.305195,No,Extended,High School or Below,2/7/11,Unemployed,M,0,Suburban,Single,90,4,63,0,7,Personal Auto,Personal L3,Offer1,Agent,432.0,Two-Door Car,Medsize
1432,VH43367,California,2506.021971,No,Basic,High School or Below,2/21/11,Employed,F,61402,Suburban,Married,63,14,56,2,1,Special Auto,Special L1,Offer1,Agent,302.4,Four-Door Car,Medsize
1433,KG81168,Arizona,2826.307641,No,Basic,Bachelor,1/12/11,Employed,M,65090,Rural,Married,71,28,3,0,1,Personal Auto,Personal L3,Offer3,Agent,73.99509599999999,Four-Door Car,Medsize
1434,WU14549,Nevada,4369.7179399999995,No,Premium,Master,1/11/11,Employed,M,88495,Suburban,Married,108,2,83,0,1,Personal Auto,Personal L3,Offer1,Branch,535.926948,Two-Door Car,Medsize
1435,XB17553,Nevada,12174.58795,No,Basic,Bachelor,1/30/11,Employed,M,52797,Rural,Married,104,14,13,1,2,Personal Auto,Personal L3,Offer1,Agent,88.173438,Sports Car,Small
1436,MY88518,Nevada,3528.044252,Yes,Extended,Doctor,2/1/11,Employed,M,31278,Suburban,Married,92,24,95,4,1,Personal Auto,Personal L1,Offer1,Branch,441.6,Two-Door Car,Medsize
1437,XE18554,California,10436.57466,No,Extended,Bachelor,2/6/11,Medical Leave,F,24177,Suburban,Married,92,4,37,1,2,Personal Auto,Personal L2,Offer1,Agent,441.6,Four-Door Car,Medsize
1438,NY97446,Oregon,2746.1213829999997,No,Basic,High School or Below,1/6/11,Employed,F,96339,Urban,Married,68,1,44,0,1,Corporate Auto,Corporate L1,Offer2,Branch,293.205349,Four-Door Car,Medsize
1439,VT96364,California,9175.171898999999,No,Premium,Bachelor,1/28/11,Employed,M,68164,Rural,Single,119,27,37,2,6,Personal Auto,Personal L3,Offer1,Agent,222.582872,Four-Door Car,Small
1440,ZY20779,Washington,4979.079933,No,Basic,High School or Below,1/29/11,Unemployed,M,0,Suburban,Single,71,17,57,0,5,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize
1441,NN65845,Washington,2585.937023,No,Basic,Bachelor,2/19/11,Disabled,F,21603,Suburban,Married,68,11,46,2,1,Personal Auto,Personal L3,Offer4,Branch,326.4,Four-Door Car,Large
1442,VC54081,Oregon,9449.745947,No,Basic,College,2/10/11,Unemployed,F,0,Rural,Married,63,11,20,0,2,Special Auto,Special L2,Offer1,Branch,117.74441599999999,Four-Door Car,Medsize
1443,CE94751,California,4568.819387,No,Basic,College,2/6/11,Unemployed,M,0,Suburban,Single,70,5,33,1,7,Personal Auto,Personal L3,Offer1,Branch,524.836298,Two-Door Car,Medsize
1444,VM85856,Oregon,2574.020376,Yes,Basic,Master,1/14/11,Employed,F,34990,Rural,Single,65,23,73,0,1,Personal Auto,Personal L3,Offer2,Web,42.689135,Four-Door Car,Medsize
1445,EH37385,Arizona,8789.884059999998,No,Basic,Master,2/22/11,Employed,F,22849,Suburban,Married,109,5,75,0,4,Personal Auto,Personal L3,Offer1,Call Center,523.2,Sports Car,Medsize
1446,FI45719,Arizona,2507.407815,No,Basic,Doctor,2/18/11,Employed,M,32893,Urban,Married,63,13,14,0,1,Personal Auto,Personal L3,Offer3,Agent,174.086385,Four-Door Car,Medsize
1447,SB79528,Oregon,2522.41457,No,Basic,College,1/22/11,Unemployed,M,0,Suburban,Single,73,24,15,0,1,Corporate Auto,Corporate L3,Offer2,Branch,350.4,Two-Door Car,Medsize
1448,WH81461,Nevada,7542.713967000001,No,Basic,College,1/29/11,Unemployed,M,0,Suburban,Single,111,7,25,0,3,Personal Auto,Personal L2,Offer3,Branch,1186.9724449999999,SUV,Medsize
1449,UD47050,Oregon,6005.214792,Yes,Extended,High School or Below,1/12/11,Employed,M,26876,Suburban,Single,76,17,72,0,8,Corporate Auto,Corporate L2,Offer1,Agent,364.8,Four-Door Car,Medsize
1450,XZ17273,Nevada,20998.259469999997,No,Basic,Bachelor,1/25/11,Employed,M,71663,Rural,Married,74,23,22,0,2,Corporate Auto,Corporate L3,Offer2,Web,84.494022,Four-Door Car,Medsize
1451,XR97812,California,2345.084479,No,Basic,College,2/22/11,Unemployed,M,0,Suburban,Single,69,1,56,0,1,Personal Auto,Personal L3,Offer1,Agent,331.2,Four-Door Car,Medsize
1452,BW88060,California,8783.165364,No,Basic,High School or Below,1/3/11,Disabled,F,16994,Suburban,Married,112,25,12,0,8,Personal Auto,Personal L3,Offer1,Call Center,806.4,SUV,Medsize
1453,CP32818,Oregon,4529.9653880000005,No,Basic,Bachelor,2/21/11,Employed,M,64270,Rural,Single,117,12,58,0,1,Personal Auto,Personal L3,Offer2,Agent,46.104534,Sports Car,Small
1454,CM52565,Nevada,6033.222350999999,No,Extended,High School or Below,2/16/11,Unemployed,F,0,Suburban,Single,83,4,3,0,3,Corporate Auto,Corporate L2,Offer2,Call Center,597.6,Four-Door Car,Medsize
1455,YP40334,Oregon,5308.246978,No,Premium,Doctor,1/17/11,Unemployed,F,0,Rural,Single,145,29,70,0,1,Personal Auto,Personal L2,Offer2,Web,358.765757,SUV,Medsize
1456,KD63998,California,2674.730716,Yes,Basic,College,2/15/11,Employed,M,56342,Suburban,Single,69,12,89,0,1,Personal Auto,Personal L2,Offer2,Call Center,331.2,Four-Door Car,Small
1457,VC77127,California,4929.8075,No,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Single,70,25,21,0,6,Personal Auto,Personal L3,Offer4,Call Center,837.438442,Four-Door Car,Medsize
1458,AM30008,California,14131.12134,No,Basic,High School or Below,1/9/11,Employed,M,28327,Suburban,Single,185,29,26,0,3,Personal Auto,Personal L2,Offer4,Web,888.0,Luxury Car,Medsize
1459,PC83755,Oregon,2471.5284309999997,Yes,Basic,High School or Below,1/15/11,Employed,M,95697,Rural,Married,61,16,55,0,1,Personal Auto,Personal L2,Offer2,Agent,114.273025,Two-Door Car,Medsize
1460,XS22323,Arizona,6005.214792,Yes,Extended,High School or Below,1/12/11,Employed,M,26876,Suburban,Single,76,17,72,0,8,Personal Auto,Personal L3,Offer1,Agent,364.8,Four-Door Car,Medsize
1461,YM43461,Washington,14082.639180000002,No,Premium,College,1/19/11,Unemployed,M,0,Suburban,Single,102,17,91,0,2,Personal Auto,Personal L3,Offer1,Agent,734.4,Four-Door Car,Large
1462,BH23017,Nevada,19116.568059999998,No,Basic,Bachelor,1/31/11,Unemployed,F,0,Suburban,Single,61,31,43,0,2,Personal Auto,Personal L3,Offer1,Branch,657.808231,Two-Door Car,Small
1463,OD18225,California,6631.665538,No,Extended,College,1/18/11,Employed,M,32918,Suburban,Married,84,33,69,0,3,Personal Auto,Personal L2,Offer3,Agent,403.2,Four-Door Car,Medsize
1464,VE31507,Oregon,7432.299920999999,No,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Single,71,4,76,0,2,Personal Auto,Personal L3,Offer2,Web,447.333545,Four-Door Car,Medsize
1465,NR18672,Nevada,2928.115104,No,Basic,High School or Below,1/24/11,Employed,M,63127,Rural,Married,74,35,17,1,1,Personal Auto,Personal L1,Offer4,Agent,174.292234,Two-Door Car,Large
1466,DM76654,California,46611.87375,No,Extended,College,2/6/11,Employed,M,22022,Suburban,Single,136,35,1,0,2,Personal Auto,Personal L2,Offer2,Branch,979.2,SUV,Large
1467,YY11432,Oregon,16515.00927,No,Extended,High School or Below,2/1/11,Employed,F,51725,Rural,Married,138,9,16,1,2,Personal Auto,Personal L3,Offer1,Agent,159.004261,SUV,Medsize
1468,BD77090,Washington,8609.158215000001,Yes,Basic,Bachelor,1/14/11,Employed,F,79090,Urban,Married,107,2,74,0,3,Personal Auto,Personal L1,Offer2,Branch,289.040734,SUV,Medsize
1469,XA75063,Oregon,10213.56338,No,Extended,College,1/9/11,Employed,F,39719,Suburban,Divorced,131,1,57,0,3,Personal Auto,Personal L3,Offer1,Agent,628.8,Sports Car,Medsize
1470,PQ13422,Nevada,10049.28585,No,Extended,College,1/22/11,Employed,M,58194,Suburban,Married,84,26,23,0,2,Personal Auto,Personal L3,Offer2,Web,450.996589,Four-Door Car,Small
1471,NA89685,Oregon,5746.1482909999995,No,Basic,College,2/14/11,Employed,M,61990,Rural,Married,72,21,47,0,9,Personal Auto,Personal L3,Offer1,Agent,48.884434000000006,Four-Door Car,Medsize
1472,AL35726,Oregon,3746.751625,Yes,Extended,College,2/26/11,Employed,F,41479,Rural,Married,94,14,38,1,1,Personal Auto,Personal L2,Offer2,Call Center,19.575682999999998,Two-Door Car,Large
1473,WO70078,Oregon,7486.068405,No,Extended,Bachelor,1/3/11,Employed,F,97899,Rural,Divorced,95,29,73,3,7,Personal Auto,Personal L3,Offer1,Branch,3.7721050000000003,Four-Door Car,Medsize
1474,CA56041,Nevada,9120.065162,No,Basic,College,2/16/11,Employed,F,63878,Urban,Married,113,32,47,0,9,Personal Auto,Personal L3,Offer3,Call Center,370.285349,SUV,Small
1475,HI41970,Oregon,5678.046711,No,Basic,High School or Below,1/14/11,Employed,F,68671,Rural,Married,70,30,49,0,6,Special Auto,Special L2,Offer2,Call Center,8.076879,Two-Door Car,Medsize
1476,AU46443,Nevada,7517.0838109999995,No,Basic,Bachelor,2/28/11,Unemployed,F,0,Suburban,Single,102,19,13,0,3,Personal Auto,Personal L3,Offer1,Agent,1178.995926,SUV,Medsize
1477,WC35554,Oregon,4530.5306630000005,No,Basic,College,1/21/11,Employed,M,34640,Urban,Married,117,23,54,2,1,Personal Auto,Personal L2,Offer1,Call Center,466.318191,Sports Car,Medsize
1478,JR10216,California,2691.380574,No,Basic,Bachelor,1/31/11,Retired,F,21959,Suburban,Married,71,0,69,0,1,Corporate Auto,Corporate L3,Offer4,Web,340.8,Four-Door Car,Small
1479,OH11674,Arizona,8068.623946,No,Basic,Bachelor,1/27/11,Employed,F,51584,Suburban,Divorced,69,11,98,2,2,Corporate Auto,Corporate L1,Offer1,Branch,368.919773,Two-Door Car,Small
1480,US85318,Oregon,2478.576723,No,Basic,Bachelor,2/8/11,Employed,F,65744,Urban,Divorced,62,9,77,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,166.507217,Four-Door Car,Medsize
1481,FS19862,Arizona,9112.041503,No,Basic,Bachelor,1/17/11,Disabled,F,25198,Suburban,Married,118,26,36,0,4,Personal Auto,Personal L3,Offer3,Call Center,566.4,SUV,Small
1482,ZP80713,Arizona,2772.441318,No,Basic,Master,1/9/11,Employed,F,79663,Urban,Divorced,69,14,39,0,1,Personal Auto,Personal L2,Offer3,Branch,263.957201,Two-Door Car,Medsize
1483,OK50159,Arizona,4305.793209,No,Basic,Bachelor,1/6/11,Employed,F,31071,Rural,Single,111,0,57,2,1,Personal Auto,Personal L2,Offer2,Call Center,215.23091000000002,Sports Car,Small
1484,TP54769,California,5103.35758,No,Extended,Bachelor,2/27/11,Employed,F,39452,Urban,Divorced,131,6,54,0,1,Corporate Auto,Corporate L3,Offer1,Web,398.190882,SUV,Medsize
1485,FS49381,Oregon,4784.960513,No,Basic,Bachelor,1/26/11,Employed,F,25813,Urban,Divorced,61,16,97,0,8,Personal Auto,Personal L1,Offer3,Agent,205.332749,Four-Door Car,Medsize
1486,DQ79499,Oregon,10541.109770000001,No,Extended,Doctor,2/11/11,Employed,F,59965,Suburban,Married,131,7,54,0,7,Personal Auto,Personal L2,Offer1,Branch,905.0304480000001,SUV,Medsize
1487,NM62724,Washington,2179.425137,No,Basic,High School or Below,2/9/11,Unemployed,M,0,Suburban,Single,63,23,90,0,1,Personal Auto,Personal L3,Offer3,Branch,544.362598,Two-Door Car,Medsize
1488,VO25602,Nevada,7610.840476,No,Extended,College,2/6/11,Employed,F,98701,Rural,Married,94,22,66,0,3,Personal Auto,Personal L1,Offer1,Branch,79.61563100000001,Four-Door Car,Small
1489,EP93369,Arizona,8510.525936,No,Extended,College,1/8/11,Unemployed,F,0,Suburban,Single,121,5,94,0,8,Personal Auto,Personal L2,Offer2,Branch,871.2,Sports Car,Medsize
1490,DQ45854,Oregon,16172.94049,No,Basic,College,1/30/11,Employed,F,64388,Rural,Single,68,9,46,0,2,Personal Auto,Personal L3,Offer2,Branch,12.394834,Four-Door Car,Medsize
1491,QG15661,Oregon,2425.494812,No,Basic,College,2/8/11,Employed,M,66841,Rural,Divorced,62,4,73,0,1,Personal Auto,Personal L3,Offer4,Call Center,123.43663400000001,Four-Door Car,Medsize
1492,YA80645,Oregon,2899.317224,No,Basic,High School or Below,1/2/11,Employed,F,33738,Urban,Divorced,74,6,50,1,1,Corporate Auto,Corporate L1,Offer2,Agent,304.39047200000005,Four-Door Car,Medsize
1493,TW16499,California,3633.05403,No,Extended,Bachelor,2/28/11,Employed,M,43334,Suburban,Married,95,3,72,2,1,Corporate Auto,Corporate L2,Offer4,Call Center,614.367195,Two-Door Car,Small
1494,UP97629,California,3457.154249,No,Extended,College,1/6/11,Unemployed,F,0,Urban,Married,91,13,89,0,1,Personal Auto,Personal L3,Offer3,Web,245.673365,Four-Door Car,Medsize
1495,NU42684,Nevada,3394.720301,No,Extended,College,1/28/11,Employed,F,83431,Suburban,Married,84,13,33,0,1,Personal Auto,Personal L3,Offer2,Web,403.2,Four-Door Car,Medsize
1496,FS42690,Washington,3781.4548,No,Extended,College,2/1/11,Employed,M,57647,Suburban,Married,94,3,99,0,1,Personal Auto,Personal L3,Offer1,Branch,451.2,Two-Door Car,Medsize
1497,BM69818,Oregon,5841.528134,No,Extended,Bachelor,2/12/11,Unemployed,M,0,Suburban,Divorced,79,17,4,0,3,Personal Auto,Personal L1,Offer1,Call Center,379.2,Four-Door Car,Large
1498,HK15299,California,5479.854218,No,Basic,High School or Below,1/28/11,Employed,M,38210,Suburban,Married,69,25,41,0,3,Personal Auto,Personal L2,Offer2,Agent,383.043363,Four-Door Car,Medsize
1499,NP88496,Nevada,20455.24946,No,Basic,High School or Below,1/5/11,Unemployed,F,0,Suburban,Married,67,28,72,0,2,Personal Auto,Personal L3,Offer3,Agent,482.4,Four-Door Car,Large
1500,SB99002,Oregon,8319.123034999999,No,Basic,Bachelor,2/1/11,Employed,F,49734,Rural,Married,69,3,41,0,2,Corporate Auto,Corporate L3,Offer4,Call Center,154.748539,Four-Door Car,Medsize
1501,VW82067,Washington,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5,80,0,6,Personal Auto,Personal L1,Offer2,Agent,307.2,Four-Door Car,Small
1502,JG30837,Oregon,4163.793360000001,No,Basic,College,1/19/11,Disabled,M,11689,Suburban,Divorced,117,7,46,0,1,Corporate Auto,Corporate L3,Offer4,Web,561.6,SUV,Medsize
1503,AC22873,Arizona,4853.100286999999,No,Extended,High School or Below,2/3/11,Medical Leave,F,17120,Suburban,Married,125,14,95,0,1,Special Auto,Special L3,Offer1,Agent,717.2859490000001,SUV,Medsize
1504,RO85831,Oregon,7531.697271999999,No,Basic,High School or Below,1/10/11,Employed,M,82157,Suburban,Single,188,5,33,0,1,Corporate Auto,Corporate L3,Offer4,Agent,1353.6,Luxury Car,Medsize
1505,WT71621,Washington,3280.457296,No,Extended,Bachelor,2/2/11,Employed,F,63297,Urban,Married,82,1,33,0,1,Personal Auto,Personal L3,Offer2,Web,251.756739,Four-Door Car,Medsize
1506,OF24813,Washington,32961.15225,No,Basic,High School or Below,2/19/11,Employed,F,66014,Urban,Married,102,34,11,0,2,Personal Auto,Personal L3,Offer2,Branch,459.966453,SUV,Medsize
1507,GH31557,California,2684.581561,No,Basic,High School or Below,1/25/11,Employed,M,98121,Suburban,Divorced,67,22,49,0,1,Personal Auto,Personal L3,Offer2,Web,383.655742,Two-Door Car,Small
1508,WI89081,Washington,10392.96347,No,Extended,Bachelor,2/24/11,Employed,M,93495,Urban,Married,129,8,0,0,9,Personal Auto,Personal L1,Offer1,Agent,618.2065299999999,SUV,Medsize
1509,IO27771,Oregon,9036.657561,No,Premium,College,1/7/11,Employed,F,89382,Suburban,Married,112,2,61,0,3,Corporate Auto,Corporate L2,Offer1,Branch,573.990258,Four-Door Car,Small
1510,HB99061,Arizona,5352.18703,No,Extended,High School or Below,2/2/11,Employed,F,97742,Rural,Married,132,6,52,0,1,Corporate Auto,Corporate L3,Offer4,Branch,199.590599,SUV,Medsize
1511,HQ82089,Arizona,11880.96623,No,Premium,High School or Below,1/23/11,Unemployed,F,0,Suburban,Single,114,29,96,0,2,Personal Auto,Personal L3,Offer1,Branch,820.8,Four-Door Car,Medsize
1512,JN72184,Oregon,2557.0943230000003,No,Basic,College,2/18/11,Unemployed,M,0,Suburban,Divorced,73,30,8,0,1,Corporate Auto,Corporate L1,Offer1,Branch,525.6,Four-Door Car,Medsize
1513,WQ46946,California,7914.823109999999,No,Extended,College,2/9/11,Employed,F,77153,Urban,Married,99,3,27,1,5,Personal Auto,Personal L3,Offer1,Branch,355.641958,Four-Door Car,Medsize
1514,WJ44028,California,9840.082616,No,Extended,Master,1/23/11,Employed,M,94590,Suburban,Married,81,26,31,0,2,Personal Auto,Personal L3,Offer2,Web,388.8,Two-Door Car,Medsize
1515,WH77063,Arizona,4351.550504,No,Premium,High School or Below,2/9/11,Employed,F,74163,Suburban,Married,108,14,63,0,1,Personal Auto,Personal L1,Offer4,Agent,518.4,Four-Door Car,Small
1516,FI13966,Oregon,22207.82615,No,Premium,High School or Below,1/3/11,Employed,F,40450,Suburban,Married,287,8,20,3,7,Personal Auto,Personal L3,Offer3,Branch,1377.6,Luxury SUV,Small
1517,AQ46199,Oregon,4825.258632,No,Basic,High School or Below,1/7/11,Unemployed,M,0,Suburban,Single,71,8,30,0,8,Personal Auto,Personal L2,Offer4,Web,511.2,Two-Door Car,Medsize
1518,WV69362,Arizona,6947.838781,No,Extended,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,99,12,77,0,4,Corporate Auto,Corporate L3,Offer2,Call Center,475.2,Two-Door Car,Medsize
1519,RJ90816,California,3344.809462,No,Extended,College,2/14/11,Employed,F,33243,Rural,Married,85,13,19,0,1,Personal Auto,Personal L3,Offer2,Call Center,24.555177,Four-Door Car,Small
1520,NH19236,Arizona,2357.5031280000003,No,Basic,Master,2/23/11,Unemployed,M,0,Urban,Married,64,25,80,0,1,Personal Auto,Personal L3,Offer2,Branch,199.791024,Four-Door Car,Medsize
1521,VW88911,Oregon,35944.71048,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,114,33,55,0,2,Corporate Auto,Corporate L3,Offer1,Branch,820.8,Four-Door Car,Large
1522,NV14535,Nevada,10408.96865,Yes,Basic,High School or Below,2/18/11,Retired,M,20228,Suburban,Divorced,101,3,43,1,2,Personal Auto,Personal L2,Offer1,Branch,523.815839,SUV,Medsize
1523,BM66931,Arizona,4048.16129,No,Basic,High School or Below,2/5/11,Employed,F,92801,Urban,Married,100,24,23,0,1,Personal Auto,Personal L2,Offer2,Web,407.045238,SUV,Medsize
1524,JW24035,Oregon,6852.001945999999,No,Basic,College,1/13/11,Unemployed,M,0,Suburban,Single,69,7,45,1,2,Personal Auto,Personal L2,Offer2,Branch,406.99944300000004,Four-Door Car,Medsize
